Thoi_gian,Vi_do,Kinh_do,Dich_vu,Quan_Huyen,Quang_duong_km,Thoi_gian_phut
2024-01-04 02:34:09,10.775453,106.700987,GrabBike,Quận 1,2.91,18.9
2024-01-04 02:36:42,10.776381,106.705083,GrabCar,Quận 1,2.24,20.7
2024-01-04 03:00:01,10.783302,106.698454,GrabBike,Quận 1,3.08,26.2
2024-01-04 03:26:49,10.772076,106.707013,GrabCar,Quận 1,1.58,5.7
2024-01-04 03:30:36,10.780496,106.701522,GrabBike,Quận 1,3.12,18.3
2024-01-04 03:42:24,10.798635,106.732279,GrabCar,Quận 2,8.54,43.3
2024-01-04 03:44:27,10.796353,106.653828,GrabCar,Tân Bình,7.01,33.4
2024-01-04 03:52:26,10.797949,106.660517,GrabCar,Tân Bình,3.32,12.8
2024-01-04 03:57:32,10.798148,106.671363,GrabBike,Tân Bình,6.21,35.6
2024-01-04 04:15:35,10.794452,106.741048,BeBike,Quận 2,6.33,57.9
2024-01-04 04:58:52,10.773253,106.686274,BeCar,Quận 3,6.05,45.8
2024-01-04 05:10:34,10.782913,106.752297,GrabBike,Quận 2,5.41,38.5
2024-01-04 05:21:35,10.781647,106.699792,BeBike,Quận 1,2.74,14.5
2024-01-04 05:33:35,10.724488,106.728606,GrabBike,Quận 7,6.16,29.5
2024-01-04 05:59:19,10.801157,106.655566,GrabCar,Tân Bình,3.32,21.4
2024-01-04 06:17:34,10.775999,106.706608,GrabBike,Quận 1,4.09,21.5
2024-01-04 06:22:20,10.777353,106.690678,GrabCar,Quận 3,6.84,49.5
2024-01-04 07:15:56,10.772966,106.679169,GrabBike,Quận 3,9.66,56.4
2024-01-04 07:20:22,10.779876,106.693431,GrabCar,Quận 1,3.29,15.2
2024-01-04 07:21:51,10.777699,106.679909,Gojek,Quận 3,5.29,31.4
2024-01-04 07:29:32,10.773648,106.695048,BeBike,Quận 1,3.38,30.7
2024-01-04 07:47:29,10.780518,106.702636,BeCar,Quận 1,1.36,12.9
2024-01-04 07:52:35,10.748648,106.726733,GrabCar,Quận 7,9.58,57.3
2024-01-04 07:53:55,10.808896,106.667355,GrabBike,Tân Bình,5.8,46.0
2024-01-04 08:13:10,10.802074,106.738887,GrabBike,Quận 2,2.58,15.3
2024-01-04 08:14:19,10.801002,106.66853,GrabBike,Tân Bình,5.55,28.3
2024-01-04 08:18:22,10.771888,106.706416,GrabCar,Quận 1,8.21,54.5
2024-01-04 08:18:54,10.781626,106.682202,GrabCar,Quận 3,2.87,23.0
2024-01-04 08:49:58,10.810522,106.657808,GrabBike,Tân Bình,4.51,27.4
2024-01-04 08:57:44,10.748898,106.73449,GrabCar,Quận 7,5.07,39.1
2024-01-04 09:06:47,10.779336,106.692045,GrabBike,Quận 1,2.2,23.4
2024-01-04 09:16:15,10.78658,106.745463,GrabBike,Quận 2,3.11,21.0
2024-01-04 09:45:58,10.745543,106.710547,GrabBike,Quận 7,5.05,51.1
2024-01-04 09:52:26,10.797088,106.651862,GrabCar,Tân Bình,4.87,41.5
2024-01-04 10:06:39,10.735209,106.731541,Gojek,Quận 7,4.57,35.3
2024-01-04 10:11:03,10.76872,106.693822,GrabBike,Quận 1,9.21,67.0
2024-01-04 10:11:06,10.740798,106.729776,GrabCar,Quận 7,9.0,66.6
2024-01-04 10:14:23,10.811148,106.669627,BeBike,Tân Bình,5.39,38.7
2024-01-04 10:16:17,10.770207,106.69715,GrabBike,Quận 1,2.51,21.1
2024-01-04 10:20:12,10.749542,106.734667,BeCar,Quận 7,6.41,44.2
2024-01-04 10:33:00,10.782844,106.68793,GrabBike,Quận 3,2.29,19.5
2024-01-04 10:39:02,10.789123,106.684299,Gojek,Quận 3,2.62,21.0
2024-01-04 10:39:44,10.774464,106.687365,GrabBike,Quận 3,3.25,25.5
2024-01-04 10:44:43,10.784322,106.70255,GrabCar,Quận 1,2.94,26.3
2024-01-04 10:48:10,10.78646,106.683918,BeBike,Quận 3,5.53,28.7
2024-01-04 10:59:43,10.782412,106.735066,GrabBike,Quận 2,5.97,39.7
2024-01-04 11:06:29,10.784705,106.698877,GrabBike,Quận 1,2.18,16.4
2024-01-04 11:26:46,10.768204,106.707197,GrabBike,Quận 1,6.23,28.5
2024-01-04 11:32:43,10.776462,106.705053,GrabBike,Quận 1,4.46,23.7
2024-01-04 11:52:31,10.781872,106.679424,GrabCar,Quận 3,1.73,14.2
2024-01-04 11:56:26,10.807311,106.674935,BeBike,Tân Bình,16.85,120.0
2024-01-04 12:17:26,10.780868,106.755254,GrabBike,Quận 2,4.01,30.5
2024-01-04 12:35:43,10.727064,106.716816,GrabBike,Quận 7,3.27,14.1
2024-01-04 13:43:37,10.802454,106.67247,GrabBike,Tân Bình,2.89,25.0
2024-01-04 13:43:43,10.776576,106.698049,GrabBike,Quận 1,2.79,18.0
2024-01-04 13:44:57,10.744541,106.706467,BeCar,Quận 7,5.19,49.8
2024-01-04 14:06:03,10.782161,106.730651,GrabBike,Quận 2,2.53,7.5
2024-01-04 14:12:55,10.784384,106.685359,GrabBike,Quận 3,4.1,27.4
2024-01-04 14:29:45,10.81252,106.662463,GrabBike,Tân Bình,2.28,17.2
2024-01-04 14:30:16,10.726655,106.729154,GrabBike,Quận 7,9.23,43.1
2024-01-04 14:39:15,10.800886,106.673392,GrabBike,Tân Bình,4.92,32.9
2024-01-04 14:40:23,10.772257,106.693019,GrabBike,Quận 1,2.91,18.5
2024-01-04 14:40:51,10.804866,106.651263,GrabBike,Tân Bình,1.19,8.6
2024-01-04 14:45:29,10.768619,106.698928,BeBike,Quận 1,2.32,10.8
2024-01-04 14:48:19,10.771657,106.690168,GrabCar,Quận 1,2.57,14.0
2024-01-04 14:49:39,10.777329,106.684683,GrabCar,Quận 3,3.07,19.7
2024-01-04 15:35:15,10.774703,106.692438,GrabBike,Quận 1,11.14,91.5
2024-01-04 16:12:17,10.777854,106.702786,GrabBike,Quận 1,5.29,36.1
2024-01-04 16:19:02,10.779484,106.697088,GrabBike,Quận 1,4.06,26.9
2024-01-04 16:26:48,10.797752,106.662487,GrabBike,Tân Bình,5.58,28.0
2024-01-04 16:32:54,10.802261,106.744062,GrabBike,Quận 2,8.0,39.8
2024-01-04 17:13:19,10.72587,106.707792,BeCar,Quận 7,6.74,50.2
2024-01-04 17:14:03,10.784047,106.703374,GrabBike,Quận 1,7.35,36.4
2024-01-04 17:15:45,10.777633,106.682135,GrabBike,Quận 3,4.37,32.4
2024-01-04 17:41:58,10.746857,106.710327,GrabCar,Quận 7,6.95,56.2
2024-01-04 18:23:57,10.777096,106.702843,GrabCar,Quận 1,0.84,3.0
2024-01-04 18:28:57,10.802928,106.650998,GrabCar,Tân Bình,7.59,56.4
2024-01-04 18:48:36,10.785694,106.757054,GrabBike,Quận 2,3.93,30.8
2024-01-04 18:55:59,10.776893,106.704678,GrabCar,Quận 1,3.01,19.6
2024-01-04 19:20:21,10.793892,106.758308,BeBike,Quận 2,5.61,38.0
2024-01-04 21:19:43,10.802728,106.744487,GrabBike,Quận 2,6.38,38.1
2024-01-04 21:39:24,10.773411,106.70083,Gojek,Quận 1,19.87,120.0
2024-01-04 21:41:23,10.779473,106.69897,GrabCar,Quận 1,5.07,33.4
2024-01-04 21:44:22,10.781979,106.6933,GrabCar,Quận 1,3.42,23.1
2024-01-04 21:51:53,10.773685,106.702355,GrabCar,Quận 1,4.35,27.7
2024-01-04 22:35:26,10.77644,106.684158,BeCar,Quận 3,6.2,28.8
2024-01-04 22:46:47,10.789347,106.686762,GrabCar,Quận 3,1.07,10.0
2024-01-04 23:21:15,10.784134,106.703004,BeCar,Quận 1,5.32,31.8
2024-01-04 23:35:26,10.74174,106.722756,GrabBike,Quận 7,7.65,50.2
2024-01-04 23:47:35,10.770418,106.699355,BeCar,Quận 1,3.89,22.2
2024-01-04 23:54:26,10.772295,106.707976,GrabCar,Quận 1,3.97,28.1
2024-01-04 23:57:10,10.772538,106.694152,BeBike,Quận 1,1.91,13.5
2024-01-05 00:11:40,10.78323,106.685153,GrabBike,Quận 3,2.75,17.2
2024-01-05 00:23:10,10.772384,106.679813,GrabBike,Quận 3,2.89,21.2
2024-01-05 01:09:20,10.781788,106.698706,BeBike,Quận 1,5.84,33.6
2024-01-05 01:14:27,10.770482,106.698374,GrabBike,Quận 1,6.96,43.2
2024-01-05 01:20:25,10.786329,106.736708,BeBike,Quận 2,10.4,47.4
2024-01-05 02:02:15,10.748732,106.715861,Gojek,Quận 7,5.55,24.0
2024-01-05 02:05:53,10.768789,106.707466,GrabBike,Quận 1,1.59,12.7
2024-01-05 02:16:31,10.781512,106.694579,GrabBike,Quận 1,9.86,66.1
2024-01-05 02:23:02,10.803178,106.671557,GrabBike,Tân Bình,2.24,19.1
2024-01-05 03:00:40,10.802148,106.664185,GrabBike,Tân Bình,4.44,30.3
2024-01-05 03:27:42,10.777093,106.697223,GrabCar,Quận 1,2.74,16.5
2024-01-05 03:32:29,10.739185,106.719199,GrabBike,Quận 7,4.0,33.9
2024-01-05 03:48:01,10.772382,106.689401,GrabCar,Quận 3,6.62,47.8
2024-01-05 04:05:06,10.774037,106.684497,Gojek,Quận 3,5.22,46.7
2024-01-05 05:14:06,10.806598,106.667638,GrabBike,Tân Bình,2.75,28.0
2024-01-05 05:18:36,10.732324,106.727066,BeCar,Quận 7,6.7,37.3
2024-01-05 05:35:50,10.783284,106.749603,GrabBike,Quận 2,13.61,91.4
2024-01-05 05:40:42,10.782048,106.70601,GrabBike,Quận 1,4.65,32.1
2024-01-05 06:28:13,10.777853,106.695632,GrabBike,Quận 1,3.09,27.0
2024-01-05 07:13:36,10.77494,106.682838,GrabBike,Quận 3,7.58,40.2
2024-01-05 07:59:04,10.77718,106.693534,GrabCar,Quận 1,2.52,21.6
2024-01-05 08:13:53,10.81405,106.672428,GrabCar,Tân Bình,4.33,29.3
2024-01-05 08:39:54,10.780824,106.746859,GrabCar,Quận 2,3.36,18.5
2024-01-05 08:42:04,10.810786,106.656135,GrabBike,Tân Bình,12.19,64.6
2024-01-05 08:47:04,10.735717,106.71718,GrabCar,Quận 7,4.58,34.1
2024-01-05 09:02:45,10.771341,106.701065,GrabBike,Quận 1,3.16,17.1
2024-01-05 09:05:55,10.804842,106.740959,GrabCar,Quận 2,3.38,17.2
2024-01-05 09:17:19,10.793809,106.739836,GrabBike,Quận 2,1.0,8.0
2024-01-05 09:34:29,10.782908,106.705563,GrabBike,Quận 1,3.69,36.5
2024-01-05 09:55:25,10.798575,106.672499,GrabCar,Tân Bình,5.34,35.1
2024-01-05 10:04:16,10.770576,106.691718,BeCar,Quận 1,3.65,23.0
2024-01-05 10:33:29,10.796323,106.741577,BeBike,Quận 2,2.42,21.0
2024-01-05 10:41:23,10.781553,106.687136,GrabCar,Quận 3,6.87,57.3
2024-01-05 10:48:53,10.768898,106.695273,BeCar,Quận 1,4.47,32.8
2024-01-05 10:55:03,10.804218,106.656665,GrabCar,Tân Bình,14.59,86.1
2024-01-05 11:19:14,10.795979,106.652167,GrabCar,Tân Bình,2.99,20.0
2024-01-05 11:23:14,10.78163,106.706405,BeBike,Quận 1,4.45,26.5
2024-01-05 11:36:45,10.770588,106.694487,BeCar,Quận 1,3.92,32.9
2024-01-05 11:41:28,10.78374,106.69136,GrabCar,Quận 3,3.31,13.9
2024-01-05 11:45:52,10.777393,106.689973,BeCar,Quận 3,7.28,58.0
2024-01-05 11:47:56,10.792651,106.758697,GrabBike,Quận 2,4.47,30.1
2024-01-05 11:59:02,10.724088,106.73421,BeCar,Quận 7,4.93,37.6
2024-01-05 12:31:59,10.779938,106.691341,GrabBike,Quận 3,4.64,27.3
2024-01-05 12:47:50,10.791467,106.745902,GrabCar,Quận 2,7.51,62.6
2024-01-05 13:13:06,10.786486,106.688117,BeBike,Quận 3,11.48,75.8
2024-01-05 13:42:49,10.807392,106.660425,BeBike,Tân Bình,2.83,17.5
2024-01-05 14:15:04,10.781471,106.707068,GrabBike,Quận 1,4.17,26.0
2024-01-05 14:26:35,10.768167,106.700581,Gojek,Quận 1,5.83,26.2
2024-01-05 14:28:30,10.81232,106.666328,GrabBike,Tân Bình,5.64,32.7
2024-01-05 14:31:31,10.781614,106.706111,GrabBike,Quận 1,7.57,48.9
2024-01-05 14:33:28,10.810019,106.667925,BeBike,Tân Bình,3.22,16.1
2024-01-05 14:40:22,10.804119,106.755911,BeBike,Quận 2,4.09,19.7
2024-01-05 14:47:05,10.781861,106.691555,BeBike,Quận 1,7.71,59.7
2024-01-05 15:18:37,10.776303,106.685795,BeCar,Quận 3,3.29,20.9
2024-01-05 15:24:27,10.797739,106.739096,GrabBike,Quận 2,4.92,40.5
2024-01-05 15:24:32,10.782333,106.739333,GrabBike,Quận 2,2.66,20.5
2024-01-05 15:51:30,10.781107,106.705793,Gojek,Quận 1,15.96,99.6
2024-01-05 15:52:12,10.783519,106.69682,GrabCar,Quận 1,4.92,26.6
2024-01-05 15:56:20,10.802451,106.660168,BeCar,Tân Bình,9.7,80.1
2024-01-05 15:58:39,10.778765,106.687327,BeCar,Quận 3,4.59,26.7
2024-01-05 16:02:02,10.774091,106.690366,GrabCar,Quận 1,6.48,28.2
2024-01-05 16:05:52,10.775463,106.694035,GrabCar,Quận 1,5.41,35.5
2024-01-05 16:21:10,10.78072,106.744125,GrabBike,Quận 2,7.86,36.8
2024-01-05 16:28:31,10.799119,106.661319,GrabBike,Tân Bình,7.37,57.2
2024-01-05 16:55:47,10.728332,106.723111,GrabCar,Quận 7,3.74,25.4
2024-01-05 17:14:10,10.804772,106.746417,BeBike,Quận 2,3.75,17.8
2024-01-05 17:19:34,10.739407,106.732578,GrabCar,Quận 7,7.37,65.4
2024-01-05 17:57:55,10.774358,106.692998,GrabBike,Quận 1,13.74,80.3
2024-01-05 18:36:50,10.78707,106.742084,GrabBike,Quận 2,3.54,12.4
2024-01-05 19:06:39,10.778965,106.690083,GrabBike,Quận 1,3.12,20.3
2024-01-05 19:16:34,10.812068,106.651902,GrabCar,Tân Bình,2.21,18.9
2024-01-05 19:16:48,10.788212,106.691292,GrabCar,Quận 3,6.31,45.6
2024-01-05 19:19:22,10.784832,106.704571,GrabCar,Quận 1,4.8,25.9
2024-01-05 19:31:14,10.783546,106.751185,GrabCar,Quận 2,4.59,26.2
2024-01-05 19:42:41,10.785083,106.756914,GrabBike,Quận 2,5.44,35.7
2024-01-05 19:44:50,10.773382,106.695882,BeBike,Quận 1,5.67,32.5
2024-01-05 19:48:00,10.813353,106.650331,GrabBike,Tân Bình,4.86,34.7
2024-01-05 20:20:29,10.771297,106.697595,GrabCar,Quận 1,6.19,29.5
2024-01-05 20:31:43,10.784613,106.687066,GrabBike,Quận 3,6.96,43.0
2024-01-05 20:49:54,10.796735,106.756401,GrabBike,Quận 2,6.9,45.9
2024-01-05 20:54:48,10.770058,106.699399,GrabBike,Quận 1,4.61,38.6
2024-01-05 20:56:33,10.741764,106.724084,Gojek,Quận 7,4.91,38.5
2024-01-05 21:00:40,10.775621,106.690308,GrabBike,Quận 1,2.71,23.0
2024-01-05 21:01:20,10.796209,106.652974,GrabBike,Tân Bình,3.08,17.3
2024-01-05 21:07:35,10.801865,106.652941,GrabBike,Tân Bình,8.44,38.7
2024-01-05 21:19:41,10.775243,106.693216,BeCar,Quận 1,2.81,20.2
2024-01-05 21:39:30,10.781246,106.705687,GrabBike,Quận 1,2.23,20.2
2024-01-05 21:49:50,10.789741,106.74534,GrabBike,Quận 2,6.61,43.4
2024-01-05 21:50:26,10.803837,106.746065,GrabBike,Quận 2,6.36,52.3
2024-01-05 21:55:28,10.784916,106.692558,Gojek,Quận 1,4.96,26.0
2024-01-05 22:28:12,10.78752,106.684961,Gojek,Quận 3,7.17,61.9
2024-01-05 22:35:41,10.768386,106.7075,GrabCar,Quận 1,1.6,19.3
2024-01-05 22:40:44,10.784406,106.696899,BeBike,Quận 1,5.75,21.3
2024-01-05 22:45:57,10.789175,106.679974,GrabBike,Quận 3,3.75,17.4
2024-01-05 22:48:29,10.779562,106.693455,GrabBike,Quận 1,3.66,35.3
2024-01-05 23:09:48,10.786166,106.75338,GrabCar,Quận 2,7.77,44.2
2024-01-05 23:50:13,10.802547,106.650178,GrabBike,Tân Bình,8.47,41.2
2024-01-05 23:59:38,10.732427,106.711842,GrabBike,Quận 7,2.97,13.6
2024-01-06 00:03:04,10.808667,106.654861,BeCar,Tân Bình,7.42,46.0
2024-01-06 00:39:28,10.745268,106.713013,GrabBike,Quận 7,9.81,51.3
2024-01-06 00:57:57,10.779075,106.682173,GrabBike,Quận 3,4.42,32.6
2024-01-06 00:58:05,10.807878,106.652529,BeBike,Tân Bình,4.75,38.3
2024-01-06 01:32:18,10.734343,106.715034,GrabBike,Quận 7,5.64,32.8
2024-01-06 02:03:59,10.812683,106.651835,GrabCar,Tân Bình,2.69,13.2
2024-01-06 02:32:48,10.782105,106.693018,GrabBike,Quận 1,2.38,18.5
2024-01-06 02:45:04,10.796772,106.655058,GrabBike,Tân Bình,20.82,120.0
2024-01-06 02:47:41,10.72308,106.72063,GrabCar,Quận 7,4.07,24.8
2024-01-06 03:02:19,10.804705,106.73103,GrabBike,Quận 2,1.6,14.0
2024-01-06 03:03:51,10.7803,106.683405,GrabCar,Quận 3,5.7,23.4
2024-01-06 03:03:55,10.801792,106.658297,Gojek,Tân Bình,6.64,28.4
2024-01-06 03:19:05,10.74685,106.705569,GrabBike,Quận 7,1.44,10.0
2024-01-06 03:23:11,10.781174,106.694553,GrabCar,Quận 1,3.41,17.5
2024-01-06 03:34:02,10.802666,106.660504,GrabBike,Tân Bình,7.34,34.3
2024-01-06 03:34:06,10.77318,106.691684,BeCar,Quận 1,6.56,39.7
2024-01-06 03:34:34,10.797287,106.657453,BeBike,Tân Bình,3.86,19.5
2024-01-06 03:38:21,10.811436,106.653366,GrabCar,Tân Bình,2.52,19.6
2024-01-06 04:11:35,10.780625,106.6952,GrabBike,Quận 1,8.87,56.2
2024-01-06 04:14:04,10.783019,106.69771,GrabBike,Quận 1,2.22,16.5
2024-01-06 04:19:24,10.798434,106.674646,GrabBike,Tân Bình,15.14,116.3
2024-01-06 04:20:28,10.771003,106.700217,Gojek,Quận 1,6.46,40.3
2024-01-06 04:32:25,10.777678,106.696711,GrabCar,Quận 1,2.7,26.7
2024-01-06 04:42:14,10.803787,106.755316,GrabBike,Quận 2,3.79,24.4
2024-01-06 04:49:55,10.782107,106.707535,GrabBike,Quận 1,3.34,24.3
2024-01-06 04:56:53,10.780228,106.679361,GrabBike,Quận 3,4.85,24.6
2024-01-06 05:01:07,10.742964,106.716424,BeBike,Quận 7,4.29,16.5
2024-01-06 05:15:30,10.771236,106.698698,GrabCar,Quận 1,7.25,43.3
2024-01-06 06:12:57,10.783737,106.693084,GrabBike,Quận 1,4.45,31.6
2024-01-06 06:15:29,10.811974,106.660455,GrabBike,Tân Bình,4.16,27.0
2024-01-06 06:17:03,10.78342,106.755451,GrabBike,Quận 2,3.78,20.6
2024-01-06 06:30:33,10.749089,106.713738,GrabBike,Quận 7,7.49,47.9
2024-01-06 06:43:15,10.729106,106.716716,Gojek,Quận 7,9.12,66.6
2024-01-06 07:18:18,10.800353,106.730313,BeBike,Quận 2,2.28,16.9
2024-01-06 07:26:59,10.771807,106.702706,BeCar,Quận 1,7.94,52.5
2024-01-06 07:59:56,10.774896,106.695945,GrabBike,Quận 1,10.17,55.1
2024-01-06 08:05:22,10.782829,106.706512,BeCar,Quận 1,3.18,29.3
2024-01-06 08:36:41,10.784116,106.694906,GrabBike,Quận 1,4.03,38.2
2024-01-06 08:48:43,10.81325,106.668424,GrabCar,Tân Bình,3.91,27.1
2024-01-06 08:54:31,10.798084,106.665257,GrabBike,Tân Bình,6.14,34.4
2024-01-06 08:58:30,10.768448,106.702751,BeBike,Quận 1,3.17,30.8
2024-01-06 09:01:02,10.798339,106.75368,GrabCar,Quận 2,8.93,60.2
2024-01-06 09:26:22,10.770933,106.701308,GrabCar,Quận 1,1.1,6.7
2024-01-06 09:43:30,10.775219,106.691253,BeCar,Quận 3,4.23,31.3
2024-01-06 10:02:43,10.8085,106.652383,BeBike,Tân Bình,3.88,27.9
2024-01-06 10:04:58,10.775367,106.687288,Gojek,Quận 3,3.15,24.8
2024-01-06 10:07:31,10.78058,106.688308,GrabBike,Quận 3,5.97,41.6
2024-01-06 10:42:09,10.772773,106.701843,GrabCar,Quận 1,4.64,22.6
2024-01-06 11:23:26,10.775185,106.685612,GrabCar,Quận 3,5.17,25.8
2024-01-06 11:36:58,10.803945,106.748847,GrabCar,Quận 2,5.75,46.7
2024-01-06 11:59:07,10.7215,106.734663,GrabBike,Quận 7,13.55,95.3
2024-01-06 12:06:35,10.774824,106.688053,GrabBike,Quận 3,17.6,109.0
2024-01-06 12:13:35,10.781586,106.682121,BeBike,Quận 3,2.6,21.4
2024-01-06 12:19:37,10.798546,106.654443,GrabCar,Tân Bình,2.26,17.4
2024-01-06 12:24:17,10.745752,106.731187,GrabCar,Quận 7,3.7,19.0
2024-01-06 12:24:44,10.775907,106.691865,GrabBike,Quận 1,2.69,16.6
2024-01-06 12:44:03,10.787915,106.684818,GrabBike,Quận 3,5.77,48.3
2024-01-06 12:52:45,10.790969,106.742221,GrabBike,Quận 2,4.17,26.2
2024-01-06 13:04:43,10.8023,106.66315,GrabCar,Tân Bình,6.89,43.8
2024-01-06 13:06:17,10.778277,106.698396,GrabBike,Quận 1,4.23,31.2
2024-01-06 13:16:49,10.812933,106.657942,BeCar,Tân Bình,6.44,51.9
2024-01-06 13:30:20,10.777831,106.695399,BeCar,Quận 1,7.21,53.0
2024-01-06 13:31:14,10.78556,106.67943,GrabCar,Quận 3,2.79,17.4
2024-01-06 13:39:53,10.775397,106.689217,GrabBike,Quận 3,1.49,11.8
2024-01-06 13:47:12,10.78458,106.748772,GrabBike,Quận 2,4.16,26.0
2024-01-06 13:48:00,10.789464,106.68532,BeBike,Quận 3,3.39,28.1
2024-01-06 13:50:09,10.771186,106.695772,GrabBike,Quận 1,5.45,45.7
2024-01-06 14:07:50,10.781999,106.69633,GrabCar,Quận 1,5.79,31.8
2024-01-06 14:11:15,10.798088,106.753321,BeCar,Quận 2,3.17,27.8
2024-01-06 14:17:22,10.77652,106.704098,GrabBike,Quận 1,6.58,29.5
2024-01-06 14:17:35,10.777704,106.685226,GrabCar,Quận 3,6.53,48.5
2024-01-06 14:23:11,10.779671,106.693025,BeCar,Quận 1,2.3,16.4
2024-01-06 14:28:23,10.786841,106.749561,GrabBike,Quận 2,2.3,14.8
2024-01-06 14:31:13,10.783796,106.684906,BeBike,Quận 3,6.24,29.5
2024-01-06 14:33:47,10.781525,106.698677,BeBike,Quận 1,2.75,24.9
2024-01-06 14:34:29,10.782982,106.703246,BeCar,Quận 1,10.64,66.4
2024-01-06 14:40:14,10.787867,106.741858,BeCar,Quận 2,3.75,28.9
2024-01-06 14:40:59,10.784018,106.690522,BeBike,Quận 3,7.43,46.7
2024-01-06 15:06:23,10.798574,106.662867,GrabCar,Tân Bình,2.98,19.2
2024-01-06 15:13:19,10.78297,106.738384,GrabBike,Quận 2,3.12,28.3
2024-01-06 15:25:10,10.740579,106.707332,GrabCar,Quận 7,1.81,15.9
2024-01-06 15:28:27,10.77926,106.706215,GrabBike,Quận 1,3.46,18.0
2024-01-06 15:49:28,10.749081,106.711499,GrabBike,Quận 7,2.78,23.4
2024-01-06 16:23:19,10.780731,106.706675,BeBike,Quận 1,1.83,9.0
2024-01-06 16:23:56,10.769553,106.697452,GrabCar,Quận 1,4.24,28.2
2024-01-06 16:24:32,10.802985,106.736084,GrabBike,Quận 2,10.12,64.2
2024-01-06 16:27:14,10.783874,106.699489,GrabBike,Quận 1,2.88,20.4
2024-01-06 17:04:56,10.769698,106.698098,GrabCar,Quận 1,3.87,25.6
2024-01-06 17:12:28,10.773546,106.69508,GrabBike,Quận 1,11.84,49.5
2024-01-06 17:16:49,10.80583,106.66209,GrabBike,Tân Bình,5.65,39.6
2024-01-06 17:23:12,10.780675,106.679234,GrabBike,Quận 3,3.42,26.1
2024-01-06 17:29:15,10.811046,106.662036,BeBike,Tân Bình,2.13,20.7
2024-01-06 17:49:44,10.800523,106.754738,GrabCar,Quận 2,3.3,20.2
2024-01-06 17:50:32,10.801343,106.650109,GrabBike,Tân Bình,2.65,15.4
2024-01-06 18:06:05,10.783491,106.703693,BeCar,Quận 1,2.88,23.9
2024-01-06 18:12:42,10.723218,106.726052,BeBike,Quận 7,3.54,26.0
2024-01-06 18:13:39,10.76834,106.6905,GrabCar,Quận 1,3.16,29.1
2024-01-06 18:21:35,10.776939,106.691729,GrabBike,Quận 1,1.61,9.8
2024-01-06 18:34:23,10.784394,106.706089,BeBike,Quận 1,4.17,23.1
2024-01-06 18:51:16,10.783697,106.678892,GrabBike,Quận 3,3.21,25.5
2024-01-06 18:52:44,10.773522,106.696691,GrabCar,Quận 1,3.16,25.2
2024-01-06 19:12:37,10.776175,106.69304,GrabBike,Quận 1,4.47,29.7
2024-01-06 19:19:50,10.777818,106.697844,GrabBike,Quận 1,3.19,32.0
2024-01-06 19:33:40,10.784104,106.706852,BeCar,Quận 1,5.16,27.0
2024-01-06 19:42:19,10.806309,106.666109,GrabCar,Tân Bình,4.24,23.4
2024-01-06 20:10:55,10.783445,106.7367,GrabBike,Quận 2,4.02,22.3
2024-01-06 20:34:39,10.802518,106.750975,BeBike,Quận 2,3.68,24.9
2024-01-06 20:40:53,10.77122,106.700264,Gojek,Quận 1,2.57,20.0
2024-01-06 20:49:55,10.783891,106.696213,GrabBike,Quận 1,6.01,23.8
2024-01-06 22:16:33,10.725575,106.733261,GrabBike,Quận 7,7.55,35.5
2024-01-06 22:35:13,10.775842,106.69751,BeCar,Quận 1,3.06,24.1
2024-01-06 22:45:53,10.786689,106.756748,GrabCar,Quận 2,5.57,25.1
2024-01-06 23:14:53,10.782375,106.697254,BeCar,Quận 1,2.92,15.3
2024-01-06 23:20:31,10.720918,106.7184,GrabCar,Quận 7,2.04,11.7
2024-01-06 23:26:34,10.771075,106.692569,GrabCar,Quận 1,2.57,14.3
2024-01-06 23:26:49,10.779076,106.679387,GrabBike,Quận 3,2.2,18.6
2024-01-06 23:52:41,10.814149,106.651188,GrabBike,Tân Bình,10.05,70.3
2024-01-06 23:59:09,10.779225,106.680278,BeBike,Quận 3,3.4,19.3
2024-01-07 00:01:30,10.77971,106.691419,GrabBike,Quận 1,4.2,22.1
2024-01-07 00:12:45,10.781843,106.688823,BeBike,Quận 3,7.09,32.7
2024-01-07 00:16:25,10.814001,106.667463,GrabBike,Tân Bình,2.4,13.5
2024-01-07 00:21:16,10.769691,106.691593,GrabCar,Quận 1,2.77,25.5
2024-01-07 00:47:24,10.780437,106.693876,GrabBike,Quận 1,2.82,16.2
2024-01-07 00:48:37,10.78005,106.691673,GrabCar,Quận 3,2.46,13.6
2024-01-07 01:13:17,10.781938,106.705239,GrabCar,Quận 1,5.25,31.7
2024-01-07 01:37:32,10.812215,106.665489,GrabCar,Tân Bình,11.03,72.5
2024-01-07 01:44:18,10.780647,106.696461,GrabBike,Quận 1,8.01,66.5
2024-01-07 02:05:57,10.789972,106.681915,GrabBike,Quận 3,1.63,12.6
2024-01-07 02:22:05,10.77803,106.695077,GrabBike,Quận 1,6.03,29.4
2024-01-07 02:26:09,10.774017,106.685946,BeBike,Quận 3,9.76,60.8
2024-01-07 02:30:09,10.774007,106.700498,BeBike,Quận 1,2.63,25.6
2024-01-07 02:51:54,10.777498,106.699761,GrabCar,Quận 1,1.95,14.7
2024-01-07 02:52:22,10.770096,106.697923,GrabBike,Quận 1,7.95,33.0
2024-01-07 03:05:25,10.74436,106.714454,GrabCar,Quận 7,4.29,34.2
2024-01-07 03:13:03,10.775545,106.698889,GrabCar,Quận 1,5.38,34.8
